filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_143.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_143_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0011400304501876,-58.86167020835596,0.09234619140625,0.2449261535597617,0.012647102586925,6898.405954141095,2191.6484697611068,12024.978119295254,4319.434555379424,0.0181178618222475,0.0248288139700889,4818.491631742797,1577.639557657014,9.527391,19.20960002762885,-774.5574340820312,-8.574508666992188,0.2524319291114807,0.3100602626800537,0.3195164203643799,0.0128482205772799,0.06796226,126.04801829268293,4.372896634615384,49.261524,2.339369297027588
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_258.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_258_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0007473999867215,-62.528937121895154,0.078857421875,0.2864454476124135,0.0044297948479652,7732.132794561176,2341.688547510112,13121.350838897964,4181.814524498054,0.0253306459635496,0.0278271809220314,4988.067977584605,1508.6628086273722,9.694891,18.39103761762449,-802.4623413085938,-13.32830810546875,0.2727856040000915,0.3139661252498626,0.3148904740810394,0.0084210069494991,0.063306,126.04801829268293,4.372896634615384,64.140945,1.0060791969299316
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_383.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_383_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.000633928575553,-63.95919205234212,0.115570068359375,0.3028942580226749,0.0044058258645236,8109.981585794878,2735.9327070464533,13442.097912963583,3759.55311003654,0.024685651063919,0.0237612165510654,5012.853091346167,1292.2229058779678,9.756447,18.298228767170755,-801.7869873046875,-6.175942420959473,0.2392797023057937,0.3190179467201233,0.3177527487277984,0.0155627172574108,0.11096786,112.34714673913044,4.041616586538462,105.698395,0.7957363724708557
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_122.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_122_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0010496629402041,-59.579001890339086,0.052703857421875,0.2148854096608378,0.0098247407004237,6319.608429125419,2002.1739508425308,11003.284732897771,3945.066149112943,0.0147845456376671,0.0190719980746507,4602.2601815675125,1366.4675846433424,9.502338,19.571150708733672,-769.6082153320312,-1.4715325832366943,0.2860632538795471,0.2966372370719909,0.3193203210830688,0.0041878594063829,0.07583,129.19921875,4.174128605769231,30.84573,1.9432170391082764
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_013.wav,sin_desgaste,test,original,condensador,E3,D:\dataset\mels\sin_desgaste\limpio_broca6_1_013_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0005986773176118,-64.4561424666677,0.040252685546875,0.2381231522734843,0.0072181643918156,7003.113936241913,2226.3692856939488,12652.499863372335,4182.505746912463,0.0243716333061456,0.0258214566856622,5136.593371691947,1408.087045873952,9.525795,18.53664979318462,-787.841796875,5.713645935058594,0.3017989099025726,0.3240174651145935,0.3203279674053192,-0.0167041928524543,0.057633013,147.65625,8.728124999999999,37.315933,0.8936876058578491
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_419.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_419_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0005674978019669,-64.92071479426875,0.052947998046875,0.2371959482066381,0.0032645633909851,6901.05165983058,2069.870040795721,12303.55891160332,4011.304284963583,0.0232409536838531,0.0298002511262893,4994.89346962216,1462.8181502948298,9.575922,18.922180308949088,-796.765625,5.772174835205078,0.2684418261051178,0.3072118461132049,0.314521312713623,0.0110928255048496,0.08249192,114.84375,8.1826171875,55.928196,0.6425104737281799
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_284.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_284_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0007551772287115,-62.439021130642175,0.071624755859375,0.2449021485769093,0.0058992244303226,7165.498618764347,2185.259888474756,12593.757632661938,4124.333305925312,0.0244492776691913,0.0276508629322052,4982.121364399349,1482.599914388471,9.636417,18.54497482778961,-797.3651733398438,-5.689673900604248,0.2871482670307159,0.3100132346153259,0.3151399195194244,0.014704935422366,0.05427187,117.45383522727272,4.798828125,52.71594,1.323273777961731
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_399.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_399_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0007143100374378,-62.92226372711667,0.076385498046875,0.3163870812143112,0.0060077076777815,8168.174789717835,2416.720504875248,13241.951619379017,3696.710228593325,0.0158904679119586,0.017522670328617,4878.373881544713,1320.2544835663675,9.588388,18.876559519426745,-795.7382202148438,0.1500435024499893,0.2976949512958526,0.3023504614830017,0.3191317915916443,0.0175675791851512,0.19240223,129.19921875,4.4296875,61.579567,1.1030755043029783
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_420.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_420_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0005183331668376,-65.70781834142649,0.0811767578125,0.2525035393071286,0.0025319408159703,7120.006367043751,2180.225356699349,12447.281695015825,4302.4067225199815,0.0260926056653261,0.0309501253068447,5029.219694662854,1453.6071113208695,9.622461,18.435690121877656,-810.3423461914062,-0.3938796520233154,0.2642956376075744,0.3062272369861603,0.3140590786933899,0.00951562067919,0.08245074,120.18531976744184,6.603515624999999,96.76329,0.5405120849609375
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_179.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_179_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0011193031677976,-59.02104456636249,0.092071533203125,0.2445720969396859,0.0099347727373242,7068.754055244079,2247.3803971359994,12460.885012379553,4429.247969033488,0.0262668561190366,0.0336836986243724,4990.549966341462,1543.6191631099512,9.672611,18.69917697542327,-769.1966552734375,-8.094634056091309,0.3252542316913605,0.3201960027217865,0.3192862868309021,-0.0007443430636958,0.03598669,126.04801829268293,8.12109375,50.709446,2.363077163696289
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_502.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_502_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0006586770759895,-63.62654770319133,0.055450439453125,0.2502124234885076,0.0056034559383988,6942.409468337924,2095.004573009763,12128.888683585945,4217.994481295181,0.0195983871817588,0.022541856393218,4914.394653974162,1539.4179032184918,9.487234,19.19392399834735,-784.6350708007812,6.229227542877197,0.284110277891159,0.299012154340744,0.3160745501518249,0.0066415886042443,0.08728097,139.6748310810811,3.78984375,47.21334,1.0593605041503906
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_522.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_522_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.000746170640923,-62.54323569300602,0.029083251953125,0.2128302379372267,0.0109267579391598,6257.341035311112,2644.066337799665,10693.837896724704,4522.598570779353,0.0125911980867385,0.0161964762955904,4648.380541470592,1280.0573012789253,9.386708,19.826726548326665,-775.5838623046875,23.93581199645996,0.2878965735435486,0.3070779740810394,0.3176973760128021,0.0195802510558,0.84148574,112.34714673913044,7.53662109375,26.388084,0.9951046109199524
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_461.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_461_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0009024961036629,-60.89109232543621,0.056304931640625,0.2292865953947368,0.0229716319590806,6512.095351407557,2397.9752533075152,11209.144034185543,4565.769469406992,0.0183932725340127,0.0238521248102188,4710.104937745,1379.4416287097042,9.445192,19.230866892350317,-723.12841796875,10.043217658996582,0.230939581990242,0.3070605993270874,0.3182778060436249,0.0100536357005312,0.2732483,129.19921875,8.9578125,33.326283,2.192469358444214
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_381.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_381_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,13.931972789115646,0.0007412206032313,-62.60104917579571,0.0711669921875,0.2674955928653205,0.0051024737767875,7249.862618613777,2690.4233038883144,11676.80521765716,4275.780635314133,0.0180424191057682,0.0203079674392938,4571.50404881334,1227.877970109511,9.697189,19.223070432394827,-802.7269897460938,-8.634636878967285,0.2475783377885818,0.2995024621486664,0.3203692436218261,0.0179009972621473,0.056793634,114.84375,2.009765625,57.849453,0.9298595190048218
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_550.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_550_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.000572832301259,-64.83944849801134,0.0321044921875,0.2624028642363424,0.003790135262534,7258.820491584659,2245.4618452502814,12663.201908363177,4102.433963928301,0.0203611105680465,0.0219740383327007,5068.867150214786,1452.175573384943,9.5786295,18.84452512554783,-798.1270751953125,2.5065853595733643,0.2688190639019012,0.3100826144218445,0.3131189048290252,0.01435867739198,0.08126381,129.19921875,4.191796875,33.593487,0.7014505863189697
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_374.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_374_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0006773272762075,-63.38402741462368,0.054534912109375,0.2771714816727517,0.0054071736522018,7878.049742349758,2878.4437169782386,13311.475284937069,4085.428017269042,0.0285264737904071,0.0312573052942752,5092.709509625189,1411.8270850844565,9.753723,17.873560103765772,-809.0199584960938,-0.7110703587532043,0.338252305984497,0.3267995417118072,0.3106589317321777,0.0078116201057804,0.14473355,120.18531976744184,2.3189603365384617,45.17097,0.9701682329177856
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_276.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_276_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0010101275984197,-59.912474401309126,0.125457763671875,0.2540147152430822,0.0103036742657423,7211.715062209192,2216.9319703239967,12537.802689337528,4157.280350814398,0.0240040719509124,0.0321807339787483,4918.8031043942665,1506.28165741457,9.637088,18.88023954855408,-774.151123046875,-10.367584228515623,0.2930332720279693,0.2991408109664917,0.3169584572315216,0.0175195468761967,0.06451964,120.18531976744184,3.776592548076923,74.975555,1.8636908531188965
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_038.wav,sin_desgaste,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_038_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.000877093989402,-61.13907631246717,0.05615234375,0.2133938927551748,0.0073957382701337,6232.150926558963,2129.707989328714,10771.719732835922,4277.879368255454,0.0134808653965592,0.0179395899176597,4713.420150590949,1364.892474392425,9.437566,19.26699766237045,-775.4520263671875,10.946185111999512,0.2608877420425415,0.298235148191452,0.3173753023147583,-0.0139386336634483,0.096179545,143.5546875,5.291015625,40.87274,1.352902054786682
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_105.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_105_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0010135839693248,-59.882804479041056,0.153778076171875,0.2344767688258386,0.010906783863902,6683.152215748472,2432.2580091478826,11681.985558585386,4775.751877864159,0.0174369532614946,0.0225684083998203,4871.329933631169,1587.4358736847305,9.445729,19.143879151356643,-772.0014038085938,6.605659008026123,0.2417602092027664,0.2998194992542267,0.3172289133071899,0.0014636423384541,0.056188963,117.45383522727272,7.3212890625,85.94062,2.295128107070923
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_176.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_176_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.000965008046478,-60.30938040762109,0.094879150390625,0.2518060481352605,0.0096739595755934,6975.636371024903,2096.784779571336,12064.003948072805,4290.832336876635,0.0177333671599626,0.0214616693556308,4767.604469365572,1565.9109561982605,9.478323,19.664000392200546,-764.373291015625,-7.714004516601562,0.2885870635509491,0.2971615791320801,0.3168581128120422,-0.0004649022984553,0.04282137,129.19921875,6.5830078125,57.72089,1.9367629289627075
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_395.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_395_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0008601875742897,-61.30813569567814,0.107513427734375,0.2849715326106352,0.0095506468787789,7699.276238398024,3102.8913412346114,12220.653774089937,4303.837910491923,0.0200454052537679,0.0253379270434379,4648.516346816975,1255.0706812014248,9.614744,18.782354009394275,-778.2049560546875,-3.874082088470459,0.296112596988678,0.3126917779445648,0.3164059519767761,0.0175080363498474,0.027035084,114.84375,6.3369140625,66.99511,1.8460323810577397
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_444.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_444_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0005702103371731,-64.87929675192227,0.062896728515625,0.228474962004497,0.0033393874764442,6618.82286194261,2164.4591912499704,11838.183268446037,4317.208928750135,0.0197928957641124,0.0235313437879085,4948.7947241783695,1453.0254689605003,9.57188,18.847706856976533,-796.2068481445312,14.161377906799316,0.262746661901474,0.3177790343761444,0.3178382515907287,0.0086025292405992,0.088117324,120.18531976744184,6.086718749999999,68.365036,0.6500757932662964
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_359.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_359_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0008273287676274,-61.64643643518364,0.051544189453125,0.2777625984819369,0.007669077720493,7393.44891663146,2695.8789808601787,11939.325293644311,4042.750011711815,0.0212458875030279,0.0272769257426261,4574.236653236877,1254.057445528983,9.673609,19.03572471462986,-778.9896240234375,-7.284258365631103,0.3349422514438629,0.3218950927257538,0.3161047697067261,0.0188399200228337,0.15220757,129.19921875,3.909104567307692,36.43349,1.3323804140090942
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_169.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_169_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.000859621388372,-61.31385473553472,0.05413818359375,0.2625287568704197,0.0070887925103306,7253.305866027013,2413.613364605555,12514.707447639074,4547.0766662889855,0.0194062013179063,0.0231435615569353,4876.133901725539,1616.37132675819,9.521422,19.346695722296456,-786.9557495117188,-7.96507453918457,0.2341840863227844,0.304636538028717,0.3174686133861542,0.0120320168298211,0.09552534,129.19921875,9.646875,38.903133,1.4873032569885254
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_476.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_476_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0006905100890435,-63.216598173344,0.047393798828125,0.2390671843770819,0.0044911107979714,6695.7981871334805,2092.433420347738,11647.13885404522,4362.887726253054,0.0170414615422487,0.0212454125285148,4843.908821764774,1551.1349154272684,9.485764,19.269061345074995,-795.9213256835938,3.3708882331848145,0.2304314225912094,0.297139972448349,0.317527562379837,0.0125623649444343,0.05091958,126.04801829268293,8.0390625,43.224907,0.9232895970344543
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_526.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_526_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0007303199381567,-62.72973566479615,0.0582275390625,0.2541212759202199,0.0127054806798696,6907.702614880764,2345.9852226504527,11768.720397339272,4222.931173849436,0.0193325635045766,0.0253828298300504,4754.981852786884,1307.5172616388577,9.531635,19.467535948616355,-743.5260009765625,8.761555671691895,0.2431796938180923,0.3086757361888885,0.318481832742691,0.0135210716902856,0.057446208,112.34714673913044,7.751953124999999,42.15285,1.465440034866333
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_548.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_548_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0006725232233293,-63.44585299178733,0.0302734375,0.2294134212169878,0.0040764538571238,6583.107011280848,2033.9498914184564,11525.105184354925,4010.4278525876166,0.0168316457420587,0.0209475625306367,4777.472144617344,1393.6773616264013,9.55215,19.490575641937426,-781.7232055664062,4.895727157592773,0.2572729885578155,0.2980720996856689,0.3188884854316711,0.0145806857327376,0.11077162,123.046875,3.9375,32.079018,0.6383801102638245
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_388.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_388_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0006029618671163,-64.3942016176416,0.241241455078125,0.3041546077578515,0.0037210220471024,7949.874656684659,2801.342080333424,12974.054595489828,4135.206970339234,0.0240759216248989,0.0278148129582405,4902.380831481547,1330.2676084628906,9.75583,18.34098126680995,-795.1358032226562,-0.5645883679389954,0.2668032646179199,0.3212511241436004,0.3161090612411499,0.015835524486792,0.042972364,114.84375,6.4599609375,224.73183,0.8260016441345215
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_073.wav,sin_desgaste,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_073_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0010181025136262,-59.84416895303531,0.097442626953125,0.2293533219638739,0.0097519112750887,6532.223581520768,2157.621809437209,11539.132120424192,4637.890942957264,0.0165142435580492,0.0221948847174644,4815.18349631504,1661.8938449481211,9.458072,19.55020644580465,-778.686279296875,0.9270423054695128,0.2865892946720123,0.3095414638519287,0.3195262253284454,-0.0010718030885475,0.05899572,135.99917763157896,6.824368990384615,61.404007,1.676192283630371
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_370.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_370_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.0007344560581259,-62.680682468604616,0.081634521484375,0.2875079566199077,0.0061229458078742,7803.964312303071,2808.0921094911755,12597.652084033916,4160.59820696882,0.0258709602057933,0.0271583721041679,4751.406466315466,1278.2772631291584,9.734451,18.406883917273998,-802.4967041015625,-13.258641242980955,0.2671280205249786,0.3086487352848053,0.3139643371105194,0.014456923361357,0.09613934,120.18531976744184,2.583984375,63.559578,1.0996384620666504
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_405.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_405_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0006375643424689,-63.90951823845359,0.083587646484375,0.3246948329318344,0.0046998364850878,8299.996083436998,2468.253555065848,13587.358952589668,3890.387724308275,0.0219891872256994,0.0239234287291765,5016.564284752769,1589.5448752562995,9.665171,18.582398307800062,-810.9020385742188,-7.023000240325928,0.3075145781040191,0.3169692754745483,0.3179315030574798,0.014448182353672,0.080136664,132.51201923076923,7.3212890625,69.88122,1.0255852937698364
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_434.wav,desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_434_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0005379529902711,-65.38511186676931,0.056671142578125,0.2572981944328781,0.0032572085037827,7099.862270758571,2161.1362288549963,12480.435081039725,4295.902131538883,0.02400011010468,0.0281279049813747,4996.841601337719,1466.5451497547936,9.666547,18.931364448697764,-794.1558837890625,1.7723402976989746,0.2683481276035309,0.3094344139099121,0.3196856379508972,0.0092477998404425,0.0587909,120.18531976744184,6.144140625,62.76281,0.6261593103408813
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_132.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_132_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0010220629628747,-59.810446134641154,0.0792236328125,0.2437227454719843,0.0102488761767745,6804.385117362926,2242.7730295403835,11957.521413276232,4605.201788005366,0.0181762780994176,0.0228617954999208,4871.068496580009,1594.4177303627705,9.495002,19.37875443886904,-780.5057373046875,-3.727342128753662,0.2604063749313354,0.2959468364715576,0.3194399774074554,-0.0013978410990427,0.044771347,129.19921875,7.875,45.02569,2.219238519668579
D:/dataset\Con falla limpios\6mm_A100\E3_Micrófono2 (condensador)\limpio_broca6_1_368.wav,medianamente_desgastado,test,original,condensador,E3,D:\dataset\mels\medianamente_desgastado\limpio_broca6_1_368_mel.npy,Con falla limpios/6mm_A100/E1_Micrófono2 (condensador),,6,yes,linear,A100,prensa_mecanica,medianamente_desgastado,True,,15.09297052154195,0.000630744616501,-64.00292757416437,0.0440673828125,0.2734536384271714,0.0040278788655996,7633.322420335656,2552.0354426797167,13089.986181002594,4230.907749775893,0.0240941178053617,0.0264145955443382,4982.90356693421,1445.1710738739907,9.673452,18.689898321912743,-806.1683349609375,-7.851932525634766,0.2366504222154617,0.3091598451137543,0.3146443963050842,0.0142280292038317,0.11060162,123.046875,3.975360576923077,42.658955,0.710408627986908
